Date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-05-05,MT,456,14816,0,6,62,0,0,0,0,410,2020-05-05T20:00:00Z,16,62,15272,15272,0,0,185,-1,184
2020-05-05,NC,12256,139544,0,534,0,0,0,0,0,0,2020-05-05T20:00:00Z,452,0,151800,151800,22,0,4953,408,5361
2020-05-05,ND,1266,35155,0,31,95,0,0,0,0,559,2020-05-05T20:00:00Z,25,95,36421,36421,0,1,1626,41,1667
2020-05-05,NE,6083,28526,0,0,0,0,0,0,0,0,2020-05-05T20:00:00Z,78,0,34609,34609,0,0,682,173,855
2020-05-05,NH,2588,24282,79,111,286,0,82,0,0,1019,2020-05-05T20:00:00Z,86,286,26870,26870,0,0,0,0,0
2020-05-05,NJ,130593,157030,550,5328,0,1534,0,1169,0,15642,2020-05-05T20:00:00Z,8244,0,287623,287623,334,0,8079,2324,10403
2020-05-05,NM,4031,77689,0,181,667,0,0,0,0,842,2020-05-05T20:00:00Z,156,667,81720,81720,5,80,3562,181,3743
2020-05-05,NV,5594,42290,0,0,0,0,0,0,0,200,2020-05-05T20:00:00Z,268,0,47884,47884,6,0,1615,103,1718
2020-05-05,NY,321192,707707,0,9603,69867,0,0,0,0,58950,2020-05-05T20:00:00Z,19645,69867,1028899,1028899,230,536,19350,2239,21589
2020-05-05,OH,20969,139766,0,1069,3956,402,1123,281,0,0,2020-05-05T20:00:00Z,1135,3956,160735,160735,79,147,5085,495,5580
2020-05-05,OK,4127,75290,0,236,773,113,0,0,0,2830,2020-05-05T20:00:00Z,247,773,79417,79417,9,20,15486,83,15569
2020-05-05,OR,2839,62585,0,219,622,49,0,25,0,860,2020-05-05T20:00:00Z,113,622,65424,65424,4,14,1887,80,1967
2020-05-05,PA,50957,199925,0,2580,0,0,0,550,0,0,2020-05-05T20:00:00Z,3012,0,250882,250882,554,0,4427,865,5292
2020-05-05,PR,1924,9313,0,0,0,0,0,0,0,0,2020-05-05T20:00:00Z,99,0,11237,11237,2,0,0,81,81
2020-05-05,RI,9933,66502,0,327,1092,89,0,62,0,639,2020-05-05T20:00:00Z,355,1092,76435,76435,14,31,2018,281,2299
2020-05-05,SC,6757,61014,0,0,1110,0,0,0,0,3622,2020-05-05T20:00:00Z,283,1110,67771,67771,8,0,3452,131,3583
2020-05-05,SD,2721,16301,0,75,220,0,0,0,0,1895,2020-05-05T20:00:00Z,24,220,19022,19022,3,9,256,53,309
2020-05-05,TN,13690,205172,0,0,1156,0,0,0,0,6356,2020-05-05T20:00:00Z,226,1156,218862,218862,7,13,7300,119,7419
2020-05-05,TX,33369,393841,0,1888,0,0,0,0,0,16791,2020-05-05T20:00:00Z,906,0,427210,427210,22,0,18775,1037,19812
2020-05-05,UT,5449,121266,0,0,456,0,0,0,0,2387,2020-05-05T20:00:00Z,56,456,126715,126715,6,15,1922,132,2054
2020-05-05,VA,20256,93452,469,1496,4113,361,0,189,0,2617,2020-05-05T20:00:00Z,713,4113,113708,113708,29,103,651,764,1415
2020-05-05,VI,66,973,34,0,0,0,0,0,0,51,2020-05-05T20:00:00Z,4,0,1039,1039,0,0,8,0,8
2020-05-05,VT,907,16611,0,33,0,2,0,0,0,0,2020-05-05T20:00:00Z,52,0,17518,17518,0,0,181,5,186
2020-05-05,WA,15462,200858,0,292,0,102,0,0,0,0,2020-05-05T20:00:00Z,841,0,216320,216320,7,0,4038,277,4315
2020-05-05,WI,8566,83967,236,543,1663,92,414,0,0,4131,2020-05-05T20:00:00Z,353,1663,92533,92533,13,42,3500,330,3830
2020-05-05,WV,1238,53585,0,64,0,23,0,12,0,630,2020-05-05T20:00:00Z,50,0,54823,54823,0,0,1552,32,1584
2020-05-05,WY,596,10319,0,13,60,0,0,0,0,405,2020-05-05T20:00:00Z,7,60,10915,10915,0,0,451,10,461
2020-05-06,AK,372,23283,0,8,0,0,0,0,0,284,2020-05-06T20:00:00Z,10,0,23655,23655,1,0,962,1,963
2020-05-06,AL,8581,100935,0,0,1158,0,442,0,264,0,2020-05-06T20:00:00Z,340,1158,109516,109516,27,51,2454,296,2750
2020-05-06,AR,3568,55435,0,69,453,0,0,14,89,2109,2020-05-06T20:00:00Z,85,453,59003,59003,5,0,4296,72,4368
2020-05-06,AS,0,83,0,0,0,0,0,0,0,0,2020-05-06T20:00:00Z,0,0,83,83,0,0,0,0,0
2020-05-06,AZ,9707,82030,0,754,1430,286,0,193,0,1693,2020-05-06T20:00:00Z,426,1430,91737,91737,31,33,3075,402,3477
2020-05-06,CA,58815,750221,0,4681,0,1415,0,0,0,0,2020-05-06T20:00:00Z,2412,0,809036,809036,95,0,26531,2603,29134
2020-05-06,CO,17364,68612,0,792,2919,0,0,0,0,2801,2020-05-06T20:00:00Z,903,2919,85976,85976,52,81,515,457,972
2020-05-06,CT,30995,80452,0,1445,7758,0,0,0,0,4346,2020-05-06T20:00:00Z,2718,7758,111447,111447,85,0,2430,374,2804
2020-05-06,DC,5461,19523,0,447,0,130,0,91,0,808,2020-05-06T20:00:00Z,277,0,24984,24984,13,0,516,139,655
2020-05-06,DE,5778,20690,0,299,0,0,0,0,0,2008,2020-05-06T20:00:00Z,193,0,26468,26468,6,0,1381,407,1788
2020-05-06,FL,38002,442049,1351,0,6776,0,0,0,0,0,2020-05-06T20:00:00Z,1605,6776,480051,480051,69,230,13797,563,14360
2020-05-06,GA,30696,173441,0,0,5765,0,1343,0,0,0,2020-05-06T20:00:00Z,1311,5765,204137,204137,23,131,2269,985,3254
2020-05-06,GU,151,3476,0,0,0,0,0,0,0,123,2020-05-06T20:00:00Z,5,0,3627,3627,0,0,135,2,137
2020-05-06,HI,625,34574,0,0,73,0,0,0,0,551,2020-05-06T20:00:00Z,17,73,35199,35199,0,0,1196,4,1200
2020-05-06,IA,10404,52767,0,414,0,151,0,103,0,3803,2020-05-06T20:00:00Z,219,0,63171,63171,12,0,2309,293,2602
2020-05-06,ID,2127,28418,0,0,203,0,84,0,0,1379,2020-05-06T20:00:00Z,65,203,30545,30545,1,2,216,21,237
2020-05-06,IL,68232,293028,0,4832,0,1231,0,780,0,0,2020-05-06T20:00:00Z,2974,0,361260,361260,136,0,12704,2270,14974
2020-05-06,IN,21870,98626,0,1558,0,526,0,281,0,0,2020-05-06T20:00:00Z,1377,0,120496,120496,51,0,3825,837,4662
2020-05-06,KS,5734,36380,0,0,571,0,213,0,96,318,2020-05-06T20:00:00Z,144,571,42114,42114,7,5,1746,276,2022
2020-05-06,KY,5822,55192,0,347,1603,189,685,0,0,2058,2020-05-06T20:00:00Z,275,1603,61014,61014,14,74,390,577,967
2020-05-06,LA,30399,164273,0,1465,0,0,0,187,0,20316,2020-05-06T20:00:00Z,2115,0,194672,194672,0,0,6038,403,6441
2020-05-06,MA,72025,267614,0,3564,7080,922,0,0,0,0,2020-05-06T20:00:00Z,4420,7080,339639,339639,208,249,4536,1754,6290
2020-05-06,MD,28163,115849,0,1707,5497,584,0,0,0,1903,2020-05-06T20:00:00Z,1437,5497,144012,144012,47,160,2863,1046,3909
2020-05-06,ME,1254,22092,0,37,191,18,0,12,0,766,2020-05-06T20:00:00Z,62,191,23346,23346,1,4,2546,28,2574
2020-05-06,MI,45054,188177,0,1818,0,794,0,617,0,15659,2020-05-06T20:00:00Z,4250,0,233231,233231,71,0,9738,657,10395
2020-05-06,MN,8579,84653,0,443,1405,180,488,0,0,4520,2020-05-06T20:00:00Z,485,1405,93232,93232,30,55,4495,728,5223
2020-05-06,MO,9102,91645,0,953,0,0,0,134,0,0,2020-05-06T20:00:00Z,396,0,100747,100747,19,0,5495,186,5681
2020-05-06,MP,15,1783,0,0,0,0,0,0,0,12,2020-05-06T20:00:00Z,2,0,1798,1798,0,0,0,1,1
2020-05-06,MS,8424,72101,0,618,1392,144,0,79,0,4421,2020-05-06T20:00:00Z,374,1392,80525,80525,32,40,0,217,217
2020-05-06,MT,456,19248,0,6,62,0,0,0,0,417,2020-05-06T20:00:00Z,16,62,19704,19704,0,0,4432,0,4432
2020-05-06,NC,12758,151724,0,516,0,0,0,0,0,0,2020-05-06T20:00:00Z,477,0,164482,164482,25,0,12180,502,12682
2020-05-06,ND,1323,37309,0,32,97,0,0,0,0,582,2020-05-06T20:00:00Z,31,97,38632,38632,6,2,2154,57,2211
2020-05-06,NE,6438,29690,0,0,0,0,0,0,0,0,2020-05-06T20:00:00Z,82,0,36128,36128,4,0,1164,355,1519
2020-05-06,NH,2636,25097,79,115,295,0,82,0,0,1105,2020-05-06T20:00:00Z,92,295,27733,27733,6,9,815,48,863
2020-05-06,NJ,131890,157030,594,5221,0,1549,0,1146,0,15642,2020-05-06T20:00:00Z,8549,0,288920,288920,305,0,0,1297,1297
2020-05-06,NM,4138,79113,0,178,687,0,0,0,0,964,2020-05-06T20:00:00Z,162,687,83251,83251,6,20,1424,107,1531
2020-05-06,NV,5663,43612,0,0,0,0,0,0,0,203,2020-05-06T20:00:00Z,276,0,49275,49275,8,0,1322,69,1391
2020-05-06,NY,323978,731943,0,9179,70539,0,0,0,0,54597,2020-05-06T20:00:00Z,19877,70539,1055921,1055921,232,672,24236,2786,27022
2020-05-06,OH,21576,147353,0,1045,4052,407,1151,275,0,0,2020-05-06T20:00:00Z,1225,4052,168929,168929,90,96,7587,607,8194
2020-05-06,OK,4201,78689,0,230,773,102,0,0,0,2909,2020-05-06T20:00:00Z,253,773,82890,82890,6,0,3399,74,3473
2020-05-06,OR,2916,65060,0,191,641,47,0,20,0,1125,2020-05-06T20:00:00Z,115,641,67976,67976,2,19,2475,77,2552
2020-05-06,PA,51845,204495,0,2545,0,0,0,560,0,0,2020-05-06T20:00:00Z,3106,0,256340,256340,94,0,4570,888,5458
2020-05-06,PR,1968,0,0,0,0,0,0,0,0,0,2020-05-06T20:00:00Z,99,0,1968,1968,0,0,0,44,-9269
2020-05-06,RI,10205,69168,0,324,1123,86,0,60,0,665,2020-05-06T20:00:00Z,370,1123,79373,79373,15,31,2666,272,2938
2020-05-06,SC,6936,70546,0,0,1152,0,0,0,0,3816,2020-05-06T20:00:00Z,305,1152,77482,77482,22,42,9532,179,9711
2020-05-06,SD,2779,16637,0,72,230,0,0,0,0,1977,2020-05-06T20:00:00Z,29,230,19416,19416,5,10,336,58,394
2020-05-06,TN,13938,213163,0,0,1221,0,0,0,0,6564,2020-05-06T20:00:00Z,239,1221,227101,227101,13,65,7991,248,8239
2020-05-06,TX,34422,404516,0,1812,0,0,0,0,0,17622,2020-05-06T20:00:00Z,948,0,438938,438938,42,0,10675,1053,11728
2020-05-06,UT,5595,125407,0,0,464,0,0,0,0,2509,2020-05-06T20:00:00Z,58,464,131002,131002,2,8,4141,146,4287
2020-05-06,VA,20256,93452,469,1496,4113,361,0,189,0,2617,2020-05-06T20:00:00Z,713,4113,113708,113708,0,0,0,0,0
2020-05-06,VI,66,990,37,0,0,0,0,0,0,54,2020-05-06T20:00:00Z,4,0,1056,1056,0,0,17,0,17
2020-05-06,VT,908,16968,0,26,0,2,0,0,0,706,2020-05-06T20:00:00Z,52,0,17876,17876,0,0,357,1,358
2020-05-06,WA,15594,203859,0,390,0,127,0,0,0,0,2020-05-06T20:00:00Z,862,0,219453,219453,21,0,3001,132,3133
2020-05-06,WI,8901,87826,212,511,1694,107,423,0,0,4348,2020-05-06T20:00:00Z,362,1694,96727,96727,9,31,3859,335,4194
2020-05-06,WV,1248,54536,0,76,0,22,0,12,0,716,2020-05-06T20:00:00Z,50,0,55784,55784,0,0,951,10,961
2020-05-06,WY,604,11403,0,11,60,0,0,0,0,409,2020-05-06T20:00:00Z,7,60,12007,12007,0,0,1084,8,1092
2020-05-07,AK,374,23967,0,12,0,0,0,0,0,291,2020-05-07T20:00:00Z,10,0,24341,24341,0,0,684,2,686
2020-05-07,AL,8898,106275,0,0,1178,0,448,0,266,0,2020-05-07T20:00:00Z,349,1178,115173,115173,9,20,5340,317,5657
2020-05-07,AR,3611,56384,0,69,462,0,0,14,93,2123,2020-05-07T20:00:00Z,87,462,59995,59995,2,9,949,43,992
2020-05-07,AS,0,83,0,0,0,0,0,0,0,0,2020-05-07T20:00:00Z,0,0,83,83,0,0,0,0,0
2020-05-07,AZ,9945,86489,0,766,1449,288,0,196,0,1722,2020-05-07T20:00:00Z,450,1449,96434,96434,24,19,4459,238,4697
2020-05-07,CA,60614,782260,0,4560,0,1374,0,0,0,0,2020-05-07T20:00:00Z,2504,0,842874,842874,92,0,32039,1799,33838
2020-05-07,CO,17830,73517,0,798,2986,0,0,0,0,2869,2020-05-07T20:00:00Z,921,2986,91347,91347,18,67,4905,466,5371
2020-05-07,CT,31784,84390,0,1385,9389,0,0,0,0,5413,2020-05-07T20:00:00Z,2797,9389,116174,116174,79,1631,3938,789,4727
2020-05-07,DC,5654,20202,0,447,0,130,0,91,0,825,2020-05-07T20:00:00Z,285,0,25856,25856,8,0,679,193,872
2020-05-07,DE,5939,21387,0,285,0,0,0,0,0,2110,2020-05-07T20:00:00Z,202,0,27326,27326,9,0,697,161,858
2020-05-07,FL,38828,454122,1499,0,6990,0,0,0,0,0,2020-05-07T20:00:00Z,1667,6990,492950,492950,62,214,12073,826,12899
2020-05-07,GA,31439,185864,0,0,5835,0,1374,0,0,0,2020-05-07T20:00:00Z,1336,5835,217303,217303,25,70,12423,743,13166
2020-05-07,GU,151,3564,0,0,0,0,0,0,0,123,2020-05-07T20:00:00Z,5,0,3715,3715,0,0,88,0,88
2020-05-07,HI,626,34915,0,0,74,0,0,0,0,558,2020-05-07T20:00:00Z,17,74,35541,35541,0,1,341,1,342
2020-05-07,IA,11059,55368,0,417,0,151,0,107,0,4266,2020-05-07T20:00:00Z,231,0,66427,66427,12,0,2601,655,3256
2020-05-07,ID,2158,28732,0,0,205,0,86,0,0,1399,2020-05-07T20:00:00Z,66,205,30890,30890,1,2,314,31,345
2020-05-07,IL,70873,308170,0,4862,0,1253,0,766,0,0,2020-05-07T20:00:00Z,3111,0,379043,379043,137,0,15142,2641,17783
2020-05-07,IN,22503,102279,0,1457,0,487,0,228,0,0,2020-05-07T20:00:00Z,1414,0,124782,124782,37,0,3653,633,4286
2020-05-07,KS,6144,38678,0,0,587,0,218,0,97,323,2020-05-07T20:00:00Z,147,587,44822,44822,3,16,2298,410,2708
2020-05-07,KY,5934,72672,0,351,1616,190,693,0,0,2125,2020-05-07T20:00:00Z,283,1616,78606,78606,8,13,17480,112,17592
2020-05-07,LA,30652,170115,0,1432,0,0,0,189,0,20316,2020-05-07T20:00:00Z,2208,0,200767,200767,93,0,5842,253,6095
2020-05-07,MA,73721,277911,0,3436,7237,852,0,0,0,0,2020-05-07T20:00:00Z,4552,7237,351632,351632,132,157,10297,1696,11993
2020-05-07,MD,29374,119226,0,1683,5663,584,0,0,0,2029,2020-05-07T20:00:00Z,1503,5663,148600,148600,66,166,3377,1211,4588
2020-05-07,ME,1330,22092,0,39,192,16,0,11,0,787,2020-05-07T20:00:00Z,62,192,23422,23422,0,1,0,76,76
2020-05-07,MI,45646,201416,0,1697,0,753,0,612,0,15659,2020-05-07T20:00:00Z,4343,0,247062,247062,93,0,13239,592,13831
2020-05-07,MN,9365,88056,0,435,1459,182,512,0,0,4800,2020-05-07T20:00:00Z,508,1459,97421,97421,23,54,3403,786,4189
2020-05-07,MO,9341,94281,0,917,0,0,0,141,0,0,2020-05-07T20:00:00Z,418,0,103622,103622,22,0,2636,239,2875
2020-05-07,MP,15,1783,0,0,0,0,0,0,0,12,2020-05-07T20:00:00Z,2,0,1798,1798,0,0,0,0,0
2020-05-07,MS,8686,72101,0,650,1442,139,0,71,0,4421,2020-05-07T20:00:00Z,396,1442,80787,80787,22,50,0,262,262
2020-05-07,MT,456,19791,0,6,62,0,0,0,0,417,2020-05-07T20:00:00Z,16,62,20247,20247,0,0,543,0,543
2020-05-07,NC,13397,157931,0,525,0,0,0,0,0,0,2020-05-07T20:00:00Z,507,0,171328,171328,30,0,6207,639,6846
2020-05-07,ND,1371,39496,0,35,102,0,0,0,0,601,2020-05-07T20:00:00Z,31,102,40867,40867,0,5,2187,48,2235
2020-05-07,NE,6771,30987,0,0,0,0,0,0,0,0,2020-05-07T20:00:00Z,86,0,37758,37758,4,0,1297,333,1630
2020-05-07,NH,2740,26066,345,113,307,0,82,0,0,1110,2020-05-07T20:00:00Z,111,307,28806,28806,19,12,969,104,1073
2020-05-07,NJ,133635,159023,552,4996,0,1470,0,1107,0,15642,2020-05-07T20:00:00Z,8801,0,292658,292658,252,0,1993,1745,3738
2020-05-07,NM,4291,81393,0,193,687,0,0,0,0,1073,2020-05-07T20:00:00Z,169,687,85684,85684,7,0,2280,153,2433
2020-05-07,NV,5766,45591,0,0,0,0,0,0,0,205,2020-05-07T20:00:00Z,286,0,51357,51357,10,0,1979,103,2082
2020-05-07,NY,327649,762267,0,8665,71152,2976,0,2425,0,55547,2020-05-07T20:00:00Z,20828,71152,1089916,1089916,951,613,30324,3671,33995
2020-05-07,OH,22131,153928,0,1057,4140,418,1167,279,0,0,2020-05-07T20:00:00Z,1271,4140,176059,176059,46,88,6575,555,7130
2020-05-07,OK,4330,82557,0,223,805,97,0,0,0,2985,2020-05-07T20:00:00Z,260,805,86887,86887,7,32,3868,129,3997
2020-05-07,OR,2989,67469,0,171,645,48,0,23,0,1125,2020-05-07T20:00:00Z,121,645,70458,70458,6,4,2409,73,2482
2020-05-07,PA,52915,209873,0,2420,0,0,0,539,0,0,2020-05-07T20:00:00Z,3416,0,262788,262788,310,0,5378,1070,6448
2020-05-07,PR,2031,0,0,0,0,0,0,0,0,0,2020-05-07T20:00:00Z,102,0,2031,2031,3,0,0,63,63
2020-05-07,RI,10530,71788,0,318,1153,82,0,56,0,696,2020-05-07T20:00:00Z,388,1153,82318,82318,18,30,2620,325,2945
2020-05-07,SC,6936,70546,0,0,1152,0,0,0,0,3816,2020-05-07T20:00:00Z,305,1152,77482,77482,0,0,0,0,0
2020-05-07,SD,2905,17209,0,70,236,0,0,0,0,2028,2020-05-07T20:00:00Z,31,236,20114,20114,2,6,572,126,698
2020-05-07,TN,14096,222232,0,0,1266,0,0,0,0,6783,2020-05-07T20:00:00Z,237,1266,236328,236328,-2,45,9069,158,9227
2020-05-07,TX,35390,419772,0,1750,0,0,0,0,0,18440,2020-05-07T20:00:00Z,973,0,455162,455162,25,0,15256,968,16224
2020-05-07,UT,5724,128819,0,194,476,0,159,0,73,2640,2020-05-07T20:00:00Z,61,476,134543,134543,3,12,3412,129,3541
2020-05-07,VA,21570,101582,519,1613,4438,371,0,203,0,2825,2020-05-07T20:00:00Z,769,4438,123152,123152,56,325,8130,1314,9444
2020-05-07,VI,66,990,37,0,0,0,0,0,0,54,2020-05-07T20:00:00Z,4,0,1056,1056,0,0,0,0,0
2020-05-07,VT,916,17535,0,14,0,2,0,0,0,718,2020-05-07T20:00:00Z,53,0,18451,18451,1,0,567,8,575
2020-05-07,WA,15905,208908,0,358,0,144,0,0,0,0,2020-05-07T20:00:00Z,870,0,224813,224813,8,0,5049,311,5360
2020-05-07,WI,9215,93035,219,624,1732,108,435,0,0,4520,2020-05-07T20:00:00Z,374,1732,102250,102250,12,38,5209,314,5523
2020-05-07,WV,1287,56234,0,76,0,22,0,12,0,716,2020-05-07T20:00:00Z,51,0,57521,57521,1,0,1698,39,1737
2020-05-07,WY,631,11403,0,11,59,0,0,0,0,416,2020-05-07T20:00:00Z,7,59,12034,12034,0,-1,0,27,27
2020-05-08,AK,377,25096,0,16,0,0,0,0,0,305,2020-05-08T20:00:00Z,10,0,25473,25473,0,0,1129,3,1132
2020-05-08,AL,9221,110893,0,0,1207,0,454,0,266,0,2020-05-08T20:00:00Z,375,1207,120114,120114,26,29,4618,323,4941
2020-05-08,AR,3694,60300,0,70,466,0,0,14,93,2159,2020-05-08T20:00:00Z,88,466,63994,63994,1,4,3916,83,3999
2020-05-08,AS,0,83,0,0,0,0,0,0,0,0,2020-05-08T20:00:00Z,0,0,83,83,0,0,0,0,0
2020-05-08,AZ,10526,90599,0,730,1482,295,0,197,0,1747,2020-05-08T20:00:00Z,517,1482,101125,101125,67,33,4110,581,4691
2020-05-08,CA,62512,812760,0,4514,0,1342,0,0,0,0,2020-05-08T20:00:00Z,2585,0,875272,875272,81,0,30500,1898,32398
2020-05-08,CO,18801,75735,0,821,3557,0,0,0,0,2869,2020-05-08T20:00:00Z,961,3557,94536,94536,40,571,2218,971,3189
2020-05-08,CT,32411,88130,0,1327,9389,0,0,0,0,5413,2020-05-08T20:00:00Z,2874,9389,120541,120541,77,0,3740,627,4367
2020-05-08,DC,5899,21216,0,447,0,130,0,91,0,825,2020-05-08T20:00:00Z,304,0,27115,27115,19,0,1014,245,1259
2020-05-08,DE,6111,22153,0,289,0,0,0,0,0,2288,2020-05-08T20:00:00Z,213,0,28264,28264,11,0,766,172,938
2020-05-08,FL,39199,474142,1433,0,7157,0,0,0,0,0,2020-05-08T20:00:00Z,1738,7157,513341,513341,71,167,20020,371,20391
2020-05-08,GA,32106,195461,0,0,5935,0,1399,0,0,0,2020-05-08T20:00:00Z,1377,5935,227567,227567,41,100,9597,667,10264
2020-05-08,GU,151,3626,0,0,0,0,0,0,0,122,2020-05-08T20:00:00Z,5,0,3777,3777,0,0,62,0,62
2020-05-08,HI,629,35989,0,0,74,0,0,0,0,565,2020-05-08T20:00:00Z,17,74,36618,36618,0,0,1074,3,1077
2020-05-08,IA,11457,58804,0,407,0,164,0,109,0,4685,2020-05-08T20:00:00Z,243,0,70261,70261,12,0,3436,398,3834
2020-05-08,ID,2178,29092,0,0,206,0,86,0,0,1420,2020-05-08T20:00:00Z,67,206,31270,31270,1,1,360,20,380
2020-05-08,IL,73760,325954,0,4750,0,1222,0,727,0,0,2020-05-08T20:00:00Z,3241,0,399714,399714,130,0,17784,2887,20671
2020-05-08,IN,23146,106982,0,1379,4389,481,990,219,0,0,2020-05-08T20:00:00Z,1447,4389,130128,130128,33,4389,4703,643,5346
2020-05-08,KS,6501,41207,0,0,608,0,223,0,99,332,2020-05-08T20:00:00Z,152,608,47708,47708,5,21,2529,357,2886
2020-05-08,KY,6129,75272,0,356,1684,199,714,0,0,2177,2020-05-08T20:00:00Z,294,1684,81401,81401,11,68,2600,195,2795
2020-05-08,LA,30855,171561,0,1359,0,0,0,185,0,20316,2020-05-08T20:00:00Z,2227,0,202416,202416,19,0,1446,203,1649
2020-05-08,MA,75333,290690,0,3349,7434,826,0,0,0,0,2020-05-08T20:00:00Z,4702,7434,366023,366023,150,197,12779,1612,14391
2020-05-08,MD,30485,121702,0,1674,5811,571,0,0,0,2041,2020-05-08T20:00:00Z,1560,5811,152187,152187,57,148,2476,1111,3587
2020-05-08,ME,1374,22092,0,44,194,23,0,10,0,836,2020-05-08T20:00:00Z,63,194,23466,23466,1,2,0,44,44
2020-05-08,MI,46326,213927,0,1637,0,725,0,570,0,15659,2020-05-08T20:00:00Z,4393,0,260253,260253,50,0,12511,680,13191
2020-05-08,MN,10088,91182,0,473,1549,198,540,0,0,5163,2020-05-08T20:00:00Z,534,1549,101270,101270,26,90,3126,723,3849
2020-05-08,MO,9489,99232,0,832,0,0,0,143,0,0,2020-05-08T20:00:00Z,449,0,108721,108721,31,0,4951,148,5099
2020-05-08,MP,15,2321,0,0,0,0,0,0,0,12,2020-05-08T20:00:00Z,2,0,2336,2336,0,0,538,0,538
2020-05-08,MS,9090,72101,0,632,1478,123,0,58,0,4421,2020-05-08T20:00:00Z,409,1478,81191,81191,13,36,0,404,404
2020-05-08,MT,458,20487,0,6,62,0,0,0,0,420,2020-05-08T20:00:00Z,16,62,20945,20945,0,0,696,2,698
2020-05-08,NC,13868,164745,0,515,0,0,0,0,0,0,2020-05-08T20:00:00Z,527,0,178613,178613,20,0,6814,471,7285
2020-05-08,ND,1425,41076,0,33,104,0,0,0,0,714,2020-05-08T20:00:00Z,33,104,42501,42501,2,2,1580,54,1634
2020-05-08,NE,7190,33222,0,0,0,0,0,0,0,0,2020-05-08T20:00:00Z,90,0,40412,40412,4,0,2235,419,2654
2020-05-08,NH,2843,27829,532,113,308,0,97,0,0,1165,2020-05-08T20:00:00Z,114,308,30672,30672,3,1,1763,103,1866
2020-05-08,NJ,135454,163305,553,4605,0,1439,0,1089,0,15642,2020-05-08T20:00:00Z,8952,0,298759,298759,151,0,4282,1819,6101
2020-05-08,NM,4493,84539,0,197,760,0,0,0,0,1125,2020-05-08T20:00:00Z,172,760,89032,89032,3,73,3146,202,3348
2020-05-08,NV,5884,47460,0,0,0,0,0,0,0,205,2020-05-08T20:00:00Z,293,0,53344,53344,7,0,1869,118,1987
2020-05-08,NY,330407,791136,0,8196,71679,2811,0,2295,0,56378,2020-05-08T20:00:00Z,21045,71679,1121543,1121543,217,527,28869,2758,31627
2020-05-08,OH,23016,161300,0,1060,4218,393,1188,274,0,0,2020-05-08T20:00:00Z,1306,4218,184316,184316,35,78,7372,885,8257
2020-05-08,OK,4424,85433,0,228,805,96,0,0,0,3064,2020-05-08T20:00:00Z,266,805,89857,89857,6,0,2876,94,2970
2020-05-08,OR,3068,69625,0,159,659,42,0,18,0,1125,2020-05-08T20:00:00Z,124,659,72693,72693,3,14,2156,79,2235
2020-05-08,PA,54238,216321,0,2342,0,0,0,517,0,0,2020-05-08T20:00:00Z,3616,0,270559,270559,200,0,6448,1323,7771
2020-05-08,PR,2156,0,0,161,0,0,0,10,0,0,2020-05-08T20:00:00Z,107,0,2156,2156,5,0,0,125,125
2020-05-08,RI,10779,74487,0,312,1187,71,0,52,0,730,2020-05-08T20:00:00Z,399,1187,85266,85266,11,34,2699,249,2948
2020-05-08,SC,7142,66300,0,0,1152,0,0,0,0,3816,2020-05-08T20:00:00Z,316,1152,73442,73442,11,0,-4246,206,-4040
2020-05-08,SD,3144,18149,0,76,247,0,0,0,0,2069,2020-05-08T20:00:00Z,31,247,21293,21293,0,11,940,239,1179
2020-05-08,TN,14441,229137,0,0,1299,0,0,0,0,7011,2020-05-08T20:00:00Z,241,1299,243578,243578,4,33,6905,345,7250
2020-05-08,TX,36609,440509,0,1734,0,0,0,0,0,19197,2020-05-08T20:00:00Z,1004,0,477118,477118,31,0,20737,1219,21956
2020-05-08,UT,5919,132769,0,216,488,0,162,0,73,2769,2020-05-08T20:00:00Z,61,488,138688,138688,0,12,3950,195,4145
2020-05-08,VA,22342,107603,549,1625,4622,378,0,199,0,2997,2020-05-08T20:00:00Z,812,4622,129945,129945,43,184,6021,772,6793
2020-05-08,VI,68,1024,36,0,0,0,0,0,0,57,2020-05-08T20:00:00Z,4,0,1092,1092,0,0,34,2,36
2020-05-08,VT,919,18089,0,15,0,0,0,0,0,737,2020-05-08T20:00:00Z,53,0,19008,19008,0,0,554,3,557
2020-05-08,WA,16231,214449,0,393,0,122,0,0,0,0,2020-05-08T20:00:00Z,891,0,230680,230680,21,0,5541,326,5867
2020-05-08,WI,9590,97265,204,552,1767,110,441,0,0,4694,2020-05-08T20:00:00Z,384,1767,106855,106855,10,35,4230,375,4605
2020-05-08,WV,1310,58126,0,65,0,19,0,11,0,761,2020-05-08T20:00:00Z,51,0,59436,59436,0,0,1892,23,1915
2020-05-08,WY,635,11403,0,9,60,0,0,0,0,428,2020-05-08T20:00:00Z,7,60,12038,12038,0,1,0,4,4
2020-05-09,AK,378,26071,0,8,0,0,0,0,0,318,2020-05-09T20:00:00Z,10,0,26449,26449,0,0,975,1,976
2020-05-09,AL,9567,115927,0,0,1228,0,459,0,272,0,2020-05-09T20:00:00Z,388,1228,125494,125494,13,21,5034,346,5380
